intent,greeting_normalized,text,frequency,pure_greeting,date
saludo_con_solicitud,hola,"Hola soy Estefania, cómo puedo ayudarte con la compra de la Cotizacion 1256791",1,False,2025-11-19T17:37:00+03:00
saludo_con_solicitud,hola,"Hola soy Estefania, Lamento la demora. Cómo puedo ayudarte con la compra",1,False,2026-02-27T15:10:11+03:00
saludo_con_solicitud,hola,"Hola soy Estefania, Me confirmas el numero de cotización que realizaron para validar por favor",1,False,2026-02-23T23:44:57+03:00
saludo_con_solicitud,hola,"Hola soy Estefania, Sra Diana este equipo es importado bajo pedido de 10 dias, puedes ir a la oficina y realizar el proceso de compra y una vez llegue le hacemos el envio o pasan por el",1,False,2025-09-19T18:32:38+03:00
saludo_con_solicitud,hola,"Hola soy Estefanía, como puedo ayudarte",1,False,2025-09-29T15:53:13+03:00
saludo_con_solicitud,hola,"Hola Stefani buenas tardes, lograron revisar el catalogo",1,False,2025-07-08T00:45:26+03:00
saludo_con_solicitud,hola,"Hola Stefani buenas tardes, lograron revisar el catalogo ? === SYSTEM WZ === No puedes iniciar una correspondencia de 24 horas con este cliente usando la plantilla """"Marketing"""": eso es lo que decidió Meta. Envíe una plantilla de una categoría diferente",1,False,2025-07-08T00:45:34+03:00
saludo_con_solicitud,hola,"Hola Stefani buenos dias, si con la balanza pueden programar los pesos",1,False,2025-07-04T19:17:35+03:00
saludo_con_solicitud,hola,"hola Sí, el medidor volumétrico de diafragma Honeywell/Elster AL‑425 sirve para GLP (Gas Licuado de Petróleo) además de gas natural",1,False,2025-12-13T00:48:54+03:00
saludo_con_solicitud,hola,HOLA tal cual y misma marca no manejo pero el homologo de mi marca es este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1229080&token=460905&p=P259513,1,False,2025-07-31T17:40:43+03:00
saludo_con_solicitud,hola,"Hola Tania buenas tardes, espero te encuentres muy bien. paso para validar si ya iniciaron con la compra de los equipos >> >> Hola buenos días? Cómo estás? No señora aún no se ha realizado, estan todavía en revisión☺️",1,False,2025-10-20T16:34:08+03:00
saludo_con_solicitud,hola,Hola te comparto la ficha tecnica,1,False,2025-12-11T06:52:30+03:00
saludo_con_solicitud,hola,hola te cuento que solo me vienen las ofertadas q son: 150 cm o la otra q es 200 cm o la otra q es 100 cm... ya me dirás si te oferto por cada una las cantidad segun se acercan a las dadas,1,False,2025-08-02T00:11:53+03:00
saludo_con_solicitud,hola,Hola te envio Actualizada la cotización. Tienes una fecha estimada para la compra,1,False,2025-03-28T16:54:32+03:00
saludo_con_solicitud,hola,Hola te envio la foto de la broca. Me compartes una foto de tu taladro por favor,1,False,2025-06-20T19:40:00+03:00
saludo_con_solicitud,hola,Hola te envio los links con la información técnica de los termohigrómetros cotizados: https://www.viaindustrial.com/datalogger-de-temperatura-y-humedad-32000-puntos-tlog-10h-elitech/pp/P258681/,1,False,2025-07-15T23:37:25+03:00
saludo_con_solicitud,hola,Hola te la envio en dolares https://www.viaindustrial.com/cotizacion.asp?CotCliente=1221260&token=457972&p=P114652,1,False,2025-07-04T05:21:14+03:00
saludo_con_solicitud,hola,"Hola tengo esta otra referencia de 24 hojas, 40 minutos encendido/50 minutos apagado",1,False,2025-07-02T23:39:59+03:00
saludo_con_solicitud,hola,hola tengo este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1227128&token=460173&p=P246517,1,False,2025-07-25T03:10:31+03:00
saludo_con_solicitud,hola,hola tengo este https://www.viaindustrial.com/cotizacion.asp?CotCliente=1249488&token=468558&p=P249463,1,False,2025-10-20T16:18:28+03:00
saludo_con_solicitud,hola,hola tiene una año pro defecto de fabrica directo con nosotros,1,False,2025-09-14T04:57:35+03:00
saludo_con_solicitud,hola,hola tienes razón ira https://www.viaindustrial.com/cotizacion.asp?CotCliente=1243391&token=466272&p=P381374 es este verdad,1,False,2025-09-26T23:51:18+03:00
saludo_con_solicitud,hola,hola todo desde Bogota para Medlelin,1,False,2025-09-10T02:31:46+03:00
saludo_con_solicitud,hola,hola todo es bajo pedido x q debo ensamblar,1,False,2025-10-30T00:00:13+03:00
saludo_con_solicitud,hola,"Hola Ubiely, en Bogota, pero enviamos a toda colombia, quieres que te mande la factura proforma",1,False,2025-06-16T22:12:56+03:00
saludo_con_solicitud,hola,"Hola Ubiely, en Bogota, pero enviamos a toda colombia, quieres que te mande la factura proforma ? No cualquier cosa yo le confirmo",1,False,2025-06-16T22:13:33+03:00
saludo_con_solicitud,hola,Hola un fa tu me confirmas si este producto es de importación por fa y si lo tienes para entrega inmediata,1,False,2025-09-30T19:27:50+03:00
saludo_con_solicitud,hola,"Hola Valentina, como es un equipo de prueba, no se instala, digamos que esta listo para usar. En el precio esta incluida la capacitación virtual. Incluye también el software con licencia permanente. Puede registrar hasta 5.000 muestras y se pueden ir pasando al pc, donde puede guardar el historial indefinidamente",1,False,2025-07-03T16:20:56+03:00
saludo_con_solicitud,hola,"Hola Valeria muy buenos dias, con Estefania como estas. enviame por favor el RUT los voy creando en el sistema",1,False,2026-01-09T17:50:47+03:00
saludo_con_solicitud,hola,"hola verificando Hola buen día, carecemos de lo indicado en su mensaje, esperamos poder servir en una próxima ocasión… atentos a sus comentarios y siempre para servirte Esperamos servir en una próxima oportunidad Ingresa a este enlace y Optimiza tu eficiencia en nuestro buscador y ¡Potencia tu industria hoy! https://viaindustrial.bitrix24.es/~9m4hS",1,False,2025-08-21T03:39:48+03:00
saludo_con_solicitud,hola,Hola verificando los POE INYECTOR AT 48V y 24ç,1,False,2025-08-15T03:43:32+03:00
saludo_con_solicitud,hola,"Hola Vicky lamento la demora, te confirmo que son 100ml, 3.3oz, cada formula. Te envio el link de la ficha técnica. Te genero la proforma? https://www.viaindustrial.com/catalogos_pdf/P239664.pdf",1,False,2025-11-04T16:06:39+03:00
saludo_con_solicitud,hola,"Hola Viviana buenas tardes, ya te consegui la otra cotizacion. indicame a que correo te la envio y de una vez cuentame que documentos necesitas de nosotros te los voy enviando",1,False,2025-08-19T20:07:19+03:00
saludo_con_solicitud,hola,hola ya me viene mas bajito o mucho mas lato pero de 5 no me viene sobre esto que me dijo,1,False,2025-07-01T20:18:10+03:00
saludo_con_solicitud,hola,"Hola Yesid buenos dias, con Estefania como estas ? ven ayudame por favor con las entradas de almacen de esos 2 equipos entregados que ya contabilidad me esta indcicando que se debe realizar la factura electronica",1,False,2025-12-05T16:24:38+03:00
saludo_con_solicitud,hola,Hola yo no necesito en Costa Rica,1,False,2025-09-10T18:22:48+03:00
saludo_con_solicitud,hola,Hola! Bnas tardes como estas,1,False,2026-03-11T22:05:00+03:00
saludo_con_solicitud,hola,"Hola! Estamos disfrutando de un merecido descanso, por fuera del horario comercial, pero ¡No te preocupes! volveremos pronto y serás nuestra prioridad. Mientras tanto, te invitamos a dar un paseo por nuestro catálogo: https://wa.me/c/573155614555 y dejarnos todas tus dudas",1,False,2025-06-18T15:37:55+03:00
saludo_con_solicitud,hola,"Hola! Gracias por tu mensaje, en este momento no te podemos responder. Lo haremos lo antes posible, recuerda nuestros horarios de atención",1,False,2025-09-22T14:16:33+03:00
saludo_con_solicitud,hola,Hola! Me podrías contar cuál de los dos sería este,1,False,2025-06-26T22:52:17+03:00
saludo_con_solicitud,hola,"Hola!!!☀️ En este momento no podemos responder, pero lo haremos lo antes posible. Nuestro horarios es de lunes a viernes de 7:00 AM a 12:00 M y de 2:00 PM a 5:00 PM, sábados de 8 a 12 m, festivos de 8:00 AM a 12:00 M . Gracias por entender",1,False,2025-06-26T03:22:56+03:00
saludo_con_solicitud,hola,"hola, 30 metros me viene no 6 metros, enviooferta Lo mínimo que venden son 30 metros",1,False,2025-07-02T01:06:37+03:00
saludo_con_solicitud,hola,"Hola, >>Espero que este bien. Hemos regresado de nuestras vacaciones. Deseándoles un exitoso 2026 gracias Estefania, feliz y prospero año 2026",1,False,2026-01-07T16:14:42+03:00
saludo_con_solicitud,hola,"Hola, Acopi Yumbo flete $ 35.000, te hago la factura proforma",1,False,2025-10-08T23:53:15+03:00
saludo_con_solicitud,hola,"Hola, Buen día. Lamento la demora, si te puedo sostener el DESCUENTO, me confirmas la ciudad de entrega",1,False,2026-02-26T17:43:47+03:00
saludo_con_solicitud,hola,"Hola, buen día. Nuestro teléfono de contacto es 6012129044. ¿En qué puedo ayudarte hoy? Necesito un numero que me puedan atender , a éste numero no reciben la llamada",1,False,2026-03-03T18:47:27+03:00
saludo_con_solicitud,hola,"Hola, buenas tardes, estamos atendiendo otro temas del proyecto, en cuanto retomemos las gafas de realidad aumentada estaremos comunicándonos de nuevo",1,False,2025-10-16T01:09:08+03:00
saludo_con_solicitud,hola,"Hola, buenas tardes. Espero que se encuentre bien. Te habla Alison Mina de la empresa TAESMET SAS Me podrías por favor ayudar con la cotización de SUMINISTRO ESTACIÓN MANUAL DIRECCIONABLE y SUMINISTRO E INSTALACIÓN SIRENA/STROBO, ambos por cantidad de 1",1,False,2025-09-30T21:01:04+03:00
saludo_con_solicitud,hola,"Hola, buenas tardes. Hace días coticé un Georreferenciador, quisiera saber si podrían regalarme esa cotización en PSD",1,False,2025-07-21T19:26:39+03:00
saludo_con_solicitud,hola,"Hola, buenos días. ¿En qué puedo ayudarte hoy",1,False,2025-06-19T18:35:09+03:00
saludo_con_solicitud,hola,"Hola, Básicamente tiene dos piezas principales, el transmisor y otra el receptor. Con un ejemplo se puede entender. El transmisor se pone dentro de una nevera, cierro la nevera y el receptor que esta afuera va indicarnos por que lado de la nevera esta la fuga",1,False,2025-06-18T23:16:25+03:00
saludo_con_solicitud,hola,"Hola, capacidad de 1000 litros; ahora el peso depende del producto. Que producto va mezclar",1,False,2025-11-14T20:01:39+03:00
saludo_con_solicitud,hola,"Hola, claro que si te envio el link actualizado. Te cuento que nos quedan las ultimas unidades disponibles con DESCUENTO",1,False,2025-09-05T00:23:18+03:00
saludo_con_solicitud,hola,"Hola, Claro que si te envio el Link con la información técnica: https://www.viaindustrial.com/producto.asp?codigo=234567",1,False,2025-05-29T17:23:34+03:00
saludo_con_solicitud,hola,"Hola, Claro que si te envio nuestro Rut y ya mismo indico en contabilidad para la emisión de la factura confirmas el correo para el envio",1,False,2025-08-28T22:16:38+03:00
saludo_con_solicitud,hola,"Hola, Cuenta con 1 año de garantía por defecto de fabrica, también te brindamos soporte, mantenimiento y capacitación en caso de requerirla, la cual no tiene costo adicional",1,False,2025-08-26T06:42:48+03:00
saludo_con_solicitud,hola,"Hola, cómo estas? Entretenimiento Cj, En qué te puedo colaborar",1,False,2025-06-09T15:01:29+03:00
saludo_con_solicitud,hola,"Hola, el medidor es marca acquatti, tiene 1 año de garantía con nosotros. Te lo facturo",1,False,2025-09-11T18:49:46+03:00
saludo_con_solicitud,hola,"hola, en el momento solo con las dos ofertadas la del medio esta agotada",1,False,2025-06-17T07:50:23+03:00
saludo_con_solicitud,hola,"Hola, en este link puedes descargar el catalogo del equipo https://www.viaindustrial.com/catalogos_pdf/P245268.pdf",1,False,2025-09-19T00:01:37+03:00
saludo_con_solicitud,hola,"hola, en que te puedo servir",1,False,2026-01-07T00:32:27+03:00
saludo_con_solicitud,hola,"hola, en un momento te confirmo",1,False,2025-05-21T18:07:34+03:00
saludo_con_solicitud,hola,"Hola, enviame el RUT los creo en el sistema para generar la factura proforma",1,False,2025-11-27T23:32:08+03:00
saludo_con_solicitud,hola,"Hola, es de Entrega: 10 a 15 te sirve",1,False,2025-11-22T00:46:01+03:00
saludo_con_solicitud,hola,"hola, es fácil de conectar y si se pueden",1,False,2025-12-11T17:44:30+03:00
saludo_con_solicitud,hola,"hola, esa referencia esta descontinauda me viene esta https://www.viaindustrial.com/cotizacion.asp?CotCliente=1262335&token=473376&p=P262177",1,False,2025-12-18T00:10:35+03:00
saludo_con_solicitud,hola,"Hola, Espero que este bien. Hemos regresado de nuestras vacaciones. Deseándoles un exitoso 2026",1,False,2026-01-07T16:12:33+03:00
saludo_con_solicitud,hola,"Hola, esta es la referencias mas economica que tenemos en el momento, se encuentra de entrega inmediata y tiene descuento del 16%",1,False,2025-06-24T16:48:39+03:00
saludo_con_solicitud,hola,"hola, esta seria con la certificacion",1,False,2025-08-27T17:29:47+03:00
saludo_con_solicitud,hola,"Hola, estoy cotizando un ventilador para un equipo de soldadura",1,False,2025-09-30T22:05:58+03:00
saludo_con_solicitud,hola,"hola, gracias la cosa es que por los tiempos no me funciona, no puedo esperar 20 dias a que la traingan, les agradezco mucho si llegas a tener en stock la grande me avisas que sin dudarlo se compra",1,False,2025-09-05T05:16:43+03:00
saludo_con_solicitud,hola,"Hola, gracias por ponerte en contacto con Meloe Sas. Recuerda qué nuestro horario es de Lunes a viernes de 7:00am a 5:00pm Sábados de 7:00 am a 12:00pm",1,False,2026-03-12T14:12:52+03:00
saludo_con_solicitud,hola,"hola, https://www.viaindustrial.com/cotizacion.asp?CotCliente=1246282&token=467356&p=P251091 seria etse",1,False,2025-10-06T23:23:42+03:00
saludo_con_solicitud,hola,"Hola, indicame cual de las opciones van a comprar le envio la factura proforma https://www.viaindustrial.com/cotizacion.asp?CotCliente=1259423&token=472284&p=P219225",1,False,2025-12-04T03:10:12+03:00
saludo_con_solicitud,hola,"Hola, indicame el presupuesto revisamos",1,False,2025-06-13T23:43:42+03:00
saludo_con_solicitud,hola,"Hola, José, dólares. En que Pais se encuentra",1,False,2025-09-29T18:13:41+03:00
saludo_con_solicitud,hola,"Hola, la Cantidad es una Caja por 4 frascos; 40 tiras por frasco (160 tiras). Cuéntame que te dijo gerencia, Te lo facturo? para que aprovechen el DESCUENTO",1,False,2025-07-31T15:08:16+03:00
saludo_con_solicitud,hola,"Hola, la cotización para la prensa hidráulica de 20 toneladas ya está disponible aquí: >>https://www.viaindustrial.com/cotizacion.asp?CotCliente=1216436&token=456164&p=P250469 >> >>También estoy recopilando la información y fichas técnicas de la trituradora, lavadoras, secadoras y líneas de extrusión para producir madera plástica. Te las envío cuanto antes. Quedo atenta para cualquier duda o consulta adicional. No tienes otra prensa que el tamaño del embalaje sea más grande",1,False,2025-07-02T16:09:47+03:00
saludo_con_solicitud,hola,"Hola, lamento la demora y el error de la asistente virtual, si lo tenemos disponible. Te genero la proforma",1,False,2026-01-29T18:14:06+03:00
saludo_con_solicitud,hola,"Hola, lamento la demora y el error de la asistente virtual, si lo tenemos disponible. Te genero la proforma? === SYSTEM WZ === La plantilla de marketing no se puede enviar a este cliente en este momento debido a la limitación de mensajes de marketing. Inténtelo de nuevo más tarde o envíe una plantilla de otra categoría",1,False,2026-01-29T18:14:11+03:00
saludo_con_solicitud,hola,"Hola, lamento la demora. Te confirmo que el equipo No necesita ni baterías ni estar conectado, con la manivela funciona. Te cuento que me queda la Ultima unidad disponible para entrega INMEDIATA y en el momento tiene el 16% de DESCUENTO. Te la facturo",1,False,2025-06-12T18:41:55+03:00
saludo_con_solicitud,hola,"Hola, lamento la demora. Te envio el link de la cotización",1,False,2025-08-01T18:49:26+03:00
saludo_con_solicitud,hola,"Hola, lamento la demora. Una vez realizado el pago se alista para enviarlo a la dirección que me indiques. Envíame tu Rut o Cedula y la dirección para enviarte la proforma. Te cuento que en el momento cuenta con el 5% de DESCUENTO para la compra",1,False,2025-08-06T17:42:56+03:00
saludo_con_solicitud,hola,"Hola, lograste revisar la cotizacion",1,False,2025-12-19T20:14:26+03:00
saludo_con_solicitud,hola,"Hola, los necesito de 60 cm de diámetro",1,False,2025-09-15T20:54:48+03:00
saludo_con_solicitud,hola,"Hola, me compartes por favor el Nit de ustedes",1,False,2025-06-21T01:05:54+03:00
saludo_con_solicitud,hola,"Hola, Me confirmas si te llego te lo envie desde Comercial@viaindustrial.com",1,False,2025-02-26T00:59:58+03:00
saludo_con_solicitud,hola,"Hola, me hablan de esta medida",1,False,2025-06-13T23:53:00+03:00
saludo_con_solicitud,hola,"Hola, me puedes asegurar que en 10 días si están disponibles",1,False,2025-11-06T18:58:08+03:00
saludo_con_solicitud,hola,"hola, mira la ficha https://www.viaindustrial.com/facturas_f.asp?numero_fac=20202",1,False,2025-06-28T09:07:05+03:00
saludo_con_solicitud,hola,"hola, mira la oferta con el interruptor inicial que me pides https://www.viaindustrial.com/cotizacion.asp?CotCliente=1227393&token=460272&p=P126751",1,False,2025-11-06T18:21:36+03:00
